author,date,introduce,location,price,review,star
全国计算机专业技术资格考试办公室, /2016-10-01,历年试题分析与解答是理解考试大纲*有效、*体的途径。? 本书由全国计算机专业技术资格考试办公室汇集了信息处理技术员2009至2015年的试题分析与解答，便于考生测试自己水平，发现弱点，并进行有针对性的学习。,清华大学出版社,¥55.20,670条评论,width: 100%;

张鹏, /2015-08-04,,电子科技大学出版社,¥14.60,73条评论,width: 100%;

朱小平, /2015-04-01,●方法独特，提炼精辟，饱含著名一线培训讲师的黄金经验 ●教材、试题、模考一站解决，软考大数据分析、思维导图、黄金经验三位一体 ●全新的思维导图，精心梳理考纲、教程、考题所涉知识脉络 ●简化教程，突出重点，我们把厚书读薄，您把薄书读透 ●5天时间，助您轻松考过 网络工程师考试,水利水电出版社,¥30.40,829条评论,width: 90%;

全国计算机专业技术资格考试办公室, /2016-10-01,导语_点评_推荐词,清华大学出版社,¥31.20,990条评论,width: 100%;

王玉罡, /2014-05-01,导语_点评_推荐词,机械工业出版社,¥54.20,208条评论,width: 90%;

王亚平, /2012-01-01,本书是按照人力资源和社会保障部、工业和信息化部全国计算机技术与软件专业技术资格（水平）考试要求，根据**的信息处理技术员考试大纲编写的辅导与培训教材。教材在分析和总结历年考试试题的基础上对考试大纲规定的内容有重点地进行了研究和分析。考生可通过阅读本书掌握信息处理技术员级别考试大纲规定的知识点、考试重点和难点，并且熟悉考试方法、试题形式、试题的深度和广度、考试内容的分布，以及解答问题的方法和技巧。另外，本书可作为《计算机应用基础》课程教学的参考用书，也可作为日常办公和信息处理工作用书。,清华大学出版社,¥35.20,1012条评论,width: 90%;

陈昭稳, /2015-11-01,紧扣**大纲 基地历年软考大数据统计，按考点覆盖概率组织编排 结合多年软考培训经验，按每个知识域分值高低精心组织题目 按考点分布精心设计三套全真模拟试题及精讲,水利水电出版社,¥46.40,79条评论,width: 90%;

周胜, /2014-05-01,,清华大学出版社,¥46.00,574条评论,width: 90%;

张淑平, /2014-09-01,在软考中级资格中，报考*热门的，也是在校学生*关注的是网络工程师和软件设计师。 在软考初级资格中，报考*热门的，也是在校本科生*关注的是网络管理员和程序员。 考生一旦通过考试，便有应聘大企业的敲门金砖。 好消息是这四个模块的指定教材，从第1版到现在的第4版历经10年，终于面市了。 更贴近考点，更有利于考生掌握知识点的第4版出版后，相信您会有量级的提高。 考试相关用书 程序员教程（第4版） 程序员考试全程指导 程序员2009 至2011 年试题分析与解答 程序员2009 至2013 年试题分析与解答 2012 下半年试题分析与解答 2013 上半年试题分析与解答 2013 下半年试题分析与解答 2014 上半年 试题分析与解答 2014 下半年试题分析,清华大学出版社,¥47.20,2037条评论,width: 90%;

桂阳, /2011-08-01,为了帮助广大考生顺利通过信息系统监理师考试，希赛教育软考学院组织有关专家，在清华大学出版社的大力支持下，编写和出版了《信息系统监理师考试全程指导》，作为信息系统监理师考试的指定参考用书。 本书着重对考试大纲规定的内容有重点地细化和深化，内容涵盖了信息系统监理师考试大纲的所有重要知识点，给出了例题分析以巩固所学知识。对应用技术(案例分析)试题，给出了解答方法和带有详细分析的例题。,清华大学出版社,¥31.20,1382条评论,width: 90%;

张友生, /2010-02-01,,清华大学出版社,¥78.40,1093条评论,width: 90%;

全国计算机专业技术资格考试办公室, /2016-09-01,导语_点评_推荐词,清华大学出版社,¥71.20,579条评论,width: 90%;

张友生, /2013-09-01,,清华大学出版社,¥24.00,969条评论,width: 90%;

薛大龙, /2017-03-28,,电子工业出版社 清华大学出版社,¥145.00,31条评论,width: 100%;

张友生, /2013-09-01,,清华大学出版社,¥28.00,574条评论,width: 100%;

全国计算机专业技术资格考试办公室, /2015-11-01,考试相关用书 网络工程师教程（第4 版） 网络工程师2009 至2012 年试题分析与解答 网络工程师2009 至2014 年试题分析与解答 网络工程师考试冲刺（习题与解答） 网络工程师考试辅导 2012 下半年试题分析与解答 2013 上半年试题分析与解答 2013 下半年试题分析与解答 2014 上半年试题分析与解答 2014 下半年试题分析与解答,清华大学出版社,¥60.00,1523条评论,width: 90%;

曹济, /2013-07-01,根据人力资源和社会保障部、工业和信息化部文件，计算机技术与软件专业技术资格（水平）考试纳入全国专业技术人员职业资格证书制度的统一规划。通过考试获得证书的人员，表明其已具备从事相应专业岗位工作的水平和能力，用人单位可根据工作需要从获得证书的人员中择优聘任相应专业技术职务；（技术员、助理工程师、工程师、高级工程师）o计算机技术与软件专业实施全国统一考试后，不再进行相应专业技术职务任职资格的评审工作。,清华大学出版社,¥44.00,3900条评论,width: 90%;

Raymond, /2015-09-01,本书帮助读者掌握CCNP路由&交换TSHOOT 300-135考试的所有主题，包括： 设备性能； VLAN、Trunk和VTP； STP和二层以太通道； VLAN间路由和三层以太通道； 交换安全； HSRP、VRRP、GLBP； IPv4和IPv6编址； IPv4/IPv6路由和GRP隧道； RIPv2、RIPng、EIGRP和OSPF； 路由映射、策略路由和路由重分布； BGP； 管理协议、工具和访问。 本书是Cisco官方认可的CCNP路由&交换TSHOOT 300-135认证考试指南，旨在帮助读者顺利通过该考试。作者Raymond Lacoste在书中与读者分享了备考建议和应试技巧，以帮助读者找到薄弱环节，掌握概念性知识以及提升实际操作技巧。 本书包括以下内容： 一个成熟的备考日程安排，以帮助读者通过考试； “我已经知道了吗？”测试题，用于评估在学习每章时需要花费的时间； 每章末,人民邮电出版社,¥98.10,253条评论,width: 100%;

全国计算机专业技术资格考试办公室推荐, /2017-06-01,本书着重对考试大纲规定的内容有重点地细化和深化，内容涵盖了网络工程师考试大纲的所有重要知识点。? 对案例分析试题，给出了解答方法和带有详细分析的例题。? 根据考试命题的范围和深度对一些知识点进行了扩展，增加了2009年大纲中没有提到但是考试中已经出现的知识点。,清华大学出版社,¥100.80,199条评论,width: 90%;

全国计算机等级考试教材, /2014-07-01,【考试点津】熟记常考考点 【请注意】提示易漏知识点 【请思考】基本概念原理 通过【学习效果自评】了解掌握内容及其重要程度 一学就会的教程：将复杂问题简单化，将理论知识通俗化，零基础考生通关无忧 衔接考试的教程：分析真考命题规律，考试要点就是讲解重点，习题源自考试真题 书盘结合的教程：提供模考软件。应对无纸化考试，上机学习*有效,人民邮电出版社,¥22.50,696条评论,width: 100%;

全国计算机专业技术资格考试办公室, /2016-10-01,历年试题分析与解答是理解考试大纲*有效、*体的途径。? 本书由全国计算机专业技术资格考试办公室汇集了网络管理员2009至2015年的试题分析与解答，便于考生测试自己水平，发现弱点，并进行有针对性的学习。,清华大学出版社,¥71.20,392条评论,width: 90%;

张利, /2015-09-01,,清华大学出版社,¥76.00,461条评论,width: 90%;

褚华, /2014-09-01,在软考中级资格中，报考*热门的，也是在校学生*关注的是网络工程师和软件设计师。 在软考初级资格中，报考*热门的，也是在校本科生*关注的是网络管理员和程序员。 考生一旦通过考试，便有应聘大企业的敲门金砖。 好消息是这四个模块的指定教材，从第1版到现在的第4版历经10年，终于面市了。 更贴近考点，更有利于考生掌握知识点的第4版出版后，相信您会有量级的提高。,清华大学出版社,¥63.20,6268条评论,width: 90%;

曹济, /2013-08-01,根据人力资源和社会保障部、工业和信息化部文件，计算机技术与软件专业技术资格（水平）考试纳入全国专业技术人员职业资格证书制度的统一规划。通过考试获得证书的人员，表明其已具备从事相应专业岗位工作的水平和能力，用人单位可根据工作需要从获得证书的人员中择优聘任相应专业技术职务（技术员、助理工程师、工程师、高级工程师）。计算机技术与软件专业实施全国统一考试后，不再进行相应专业技术职务任职资格的评审工作。,清华大学出版社,¥53.80,3356条评论,width: 90%;

全国计算机等级考试教材, /2016-05-01,1.面向无纸化考试。 2.讲解生动易懂，并紧密衔接考试。相当于一本学习二级公共基础知识的教材 + 一本全国计算机等级考二级公共基础知识的应试教材 3.有“微课堂”的教程。扫描书中重、难点知识后的二维码，可进入“微课堂”观看该知识点的讲解，有效解决时间和效率等现实问题。 4.书盘结合的教材。光盘中提供丰富的立体化资源： （1)真考试题+专题强化。所提供的试题全部源自新考无纸化题库，与真题题库同步更新，并有正确答案与详细解析。 （2）视频讲堂。所提供的多媒体视频讲解，相当于把辅导名师请回家，手把手教学。 (3)例题、习题的源文件。光盘中提供书中所有例题和习题的源文件，方便考生上机同步练习。,人民邮电出版社,¥15.20,252条评论,width: 90%;

崔北亮, /2014-05-01,导语_点评_推荐词,电子工业出版社,¥69.40,405条评论,width: 90%;

王亚平, /2015-09-01,,清华大学出版社,¥44.00,945条评论,width: 90%;

严体华, /2014-08-01,在软考中级资格中，报考*热门的，也是在校学生*关注的是网络工程师和软件设计师。 在软考初级资格中，报考*热门的，也是在校本科生*关注的是网络管理员和程序员。 考生一旦通过考试，便有应聘大企业的敲门金砖。 好消息是这四个模块的指定教材，从第 1 版到现在的第 4 版历经 10 年，终于面市了。 更贴近考点，更有利于考生掌握知识点的第 4 版出版后，相信您会有量级的提高。,清华大学出版社,¥47.20,1706条评论,width: 90%;

林志远, /2015-08-01,,清华大学出版社,¥71.20,274条评论,width: 100%;

全国计算机专业技术资格考试办公室, /2016-10-01,历年试题分析与解答是理解考试大纲*有效、*体的途径。? 本书由全国计算机专业技术资格考试办公室汇集了电子商务设计师2009至2015年的试题分析与解答，便于考生测试自己水平，发现弱点，并进行有针对性的学习。,清华大学出版社,¥47.20,290条评论,width: 90%;

全国计算机等级考试教材, /2014-10-01,本书依据教育部考试中心**发布的《全国计算机等级考试大纲》以及作者多年对等级考试的研究编写而成，旨在帮助考生学习相关内容，顺利通过考试。 全书共10章，内容包括：C++语言概述，数据类型、运算符和表达式，基本控制结构，数组，指针与引用，函数，对象和类，继承和派生、运算符和重载、模板和C++流等。,人民邮电出版社,¥29.90,485条评论,width: 90%;

张友生, /2013-09-01,,清华大学出版社,¥121.70,234条评论,width: 100%;

乔正洪, /2012-05-01,《全国计算机技术与软件专业技术资格（水平）考试参考用书：软件设计师考试应试指导》是由全国计算机专业技术资格考试办公室推荐的。 根据人力资源和社会保障部、工业和信息化部文件，计算机技术与软件专业技术资格（水平）考试纳入全国专业技术人员职业资格证书制度的统一规划。通过考试获得证书的人员，表明其已具备从事相应专业岗位工作的水平和能力，用人单位可根据工作需要从获得证书的人员中择优聘任相应专业技术职务（技术员、助理工程师、工程师、高级工程师）。计算机技术与软件专业实施全国统一考试后，不再进行相应专业技术职务任职资格的评审工作。,清华大学出版社,¥47.20,169条评论,width: 100%;

张友生, /2011-09-01,,清华大学出版社,¥55.20,5099条评论,width: 90%;

全国计算机专业技术资格考试办公室, /2016-10-01,导语_点评_推荐词,清华大学出版社,¥55.20,197条评论,width: 90%;

全国计算机专业技术资格考试办公室, /2013-08-01,,清华大学出版社,¥8.00,277条评论,width: 100%;

何明, /2015-07-01,,清华大学出版社,¥46.00,277条评论,width: 100%;

全国计算机专业技术资格考试办公室, /2014-09-01,考试相关用书 程序员教程（第4 版） 程序员考试全程指导 程序员2009 至2011 年试题分析与解答 程序员2009 至2013 年试题分析与解答 2012 下半年试题分析与解答 2013 上半年试题分析与解答 2013 下半年试题分析与解答 2014 上半年 试题分析与解答 2014 下半年试题分析与解答,清华大学出版社,¥44.00,425条评论,width: 90%;

迪索|译者, /2014-06-01,Cisco公司官方授权的权威备考用书。 资深CCIE及思科认证讲师精心编写。 针对**考试大纲全面升级，涵盖**要点 内容全面、系统、有针对性，利于读者备考。,人民邮电出版社,¥37.50,236条评论,width: 100%;

王昆, /2016-08-19,本书不仅可以作为普通高校非计算机专业学生的理论教学用书，也可以作为中、高等学校及其他各类计算机培训机构的MS Office 高级应用参考用书。,北京大学出版社,¥43.20,8条评论,width: 0%;

林志远, /2015-08-01,,清华大学出版社,¥55.20,282条评论,width: 80%;

秦寿生, /1999-10-01,,高等教育出版社（蓝色畅想）,¥13.09,9条评论,width: 100%;

肖松岭, /2013-05-01,肖松岭、豆玉杰编著的《图形图像处理 Photoshop CS5试题解答》是全国计算机信息高新技术考试图形图像处理(Photoshop平台)Photoshop CS5高级图像制作员级试题库全部试题的解答，所有解答图文并茂，操作步骤清晰正确，突出关键，使读者易读易懂，通过解答步骤的学习掌握常用的操作技巧。 本书供考评员和培训教师在组织培训、操作练习和学员自学提高等方面使用。还可供广大读者学习图形图像处理技能使用，也是各级各类大中专院校、技校、职高作为图形图像处理技能培训与测评的参考书。,北京希望电子出版社,¥30.70,409条评论,width: 90%;

黄少年, /2015-02-01,●方法独特，提炼精辟，饱含著名 一线培训讲师 的黄金经验 ● 教材、试题、模考 一站解决，软考 大数据分析、思维导图、黄金经验 三位一体 ●全新的 思维导图 ，精心梳理考纲、教程、考题所涉知识脉络 ●简化教程，突出重点，我们把厚书读薄，您把薄书读透 ●5天时间，助您轻松考过 系统集成项目管理工程师考试 系统集成项目管理工程师5天修炼**版风靡于各大网站、论坛、考试机构，是软件考试系统集成项目管理工程师通关必备复习手册 作者浓缩10年软件开发及系统集成项目管理工程师培训经验，将内容化繁为简，让你用5天时间梳理整个考试脉络。谈笑间，顺利通关 系统集成项目管理工程师5天修炼第二版是软考名师黄少年老师与刘毅老师根据大纲新考点及考试变化，综合过往考试常考点、必考点、失分点，重写编写的**版本 经过,水利水电出版社,¥30.40,503条评论,width: 100%;

蒋道霞, /2010-06-01,,清华大学出版社,¥30.40,344条评论,width: 90%;

张友生, /2009-08-01,根据人力资源和社会保障部、工业和信息化部文件，计算机技术与软件专业技术资格（水平）考试纳入全国专业技术人员职业资格证书制度的统一规划。通过考试获得证书的人员，表明其已具备从事相应专业岗位工作的水平和能力，用人单位可根据工作需要从获得证书的人员中择优聘任相应专业技术职务（技术员、助理工程师、工程师、高级工程师）。计算机技术与软件专业实施全国统一考试后，不再进行相应专业技术职务任职资格的评审工作。,清华大学出版社,¥49.60,971条评论,width: 90%;

全国计算机等级考试命题研究中心, /2016-10-01,1.直击考点，一本速通。 （1）本书将二级C语言的无纸化考点讲解、经典真题分析、套题演练等融为一体，真正贯彻 一本通 的理念。 （2）分析、总结了上机试题的命题规律、考点，能帮助考生快速掌握上机考试的解题方法。 （3） 与真考题库同步更新，完全覆盖无纸化考试要点，命中率极高。 （4） 名师解析：本书的所有试题答案及解析均有名师编写。 2.书盘结合，通过无忧 （1）无纸化真考模拟系统：真考环境 智能评分，带您提前进入考场。 （2）真考题库：1600道选择题，327道操作题，全部源自更新后的真考题库 （3）综合自测：选择题和操作题均可在真考环境中练习，并全部有详细解析,人民邮电出版社,¥24.50,54条评论,width: 90%;

邓子云, /2009-04-01,根据人力资源和社会保障部、工业和信息化部文件，计算机技术与软件专业技术资格（水平）考试纳入全国专业技术人员职业资格证书制度的统一规划。通过考试获得证书的人员，表明其已具备从事相应专业岗位工作的水平和能力，用人单位可根据工作需要从获得证书的人员中择优聘任相应专业技术职务（技术员、助理工程师、工程师、高级工程师）。计算机技术与软件专业实施全国统一考试后，不再进行相应专业技术职务任职资格的评审工作。,清华大学出版社,¥40.00,699条评论,width: 90%;

丁向民, /2016-06-01,本书第1版出版后，市场反映较好，已多次重印。根据读者反馈信息，作者对第1版进行了修订，可更好地满足考生需求。,清华大学出版社,¥39.40,190条评论,width: 90%;

耿洪彪, /2014-09-01,,清华大学出版社,¥39.20,296条评论,width: 100%;

全国计算机等级考试教材, /2016-05-01,1.面向无纸化考试。 2.讲解生动易懂，并紧密衔接考试。相当于一本学习二级Access数据库程序设计的教材 + 一本全国计算机等级考试二级Access数据库程序设计的应试教材 3.有“微课堂”的教程。扫描书中重、难点知识后的二维码，可进入“微课堂”观看该知识点的讲解，有效解决时间和效率等现实问题。 4.书盘结合的教材。光盘中提供丰富的立体化资源： （1）模拟考试系统+真题题库。所提供的软件系统与真实考试环境的完全一致，并有智能评分功能。所提供的试题全部源自真题题库，与真题题库同步更新，并有正确答案与详细解析。 （2）视频讲堂。所提供的多媒体视频讲解，相当于把辅导名师请回家，手把手教学。 (3)例题、习题的源文件。光盘中提供书中所有例题和习题的源文件，方便考生上机同步练习。,人民邮电出版社,¥29.90,188条评论,width: 90%;

拉莫尔, /2014-06-01,-首屈一指的CCNA应试宝典 -根据思科考试大纲全新升级，深入剖析CCNA100-101，200-101，200-120**考试动态 -配套网站、免费视频提供海量学习资料 本书由思科认证权威ToddLammle针对思科认证**考纲编写，提供了大量示例和动手实验，力求帮助应试者全面、细致地掌握新的考试内容。无论是CCNA的应试者，还是网络领域的新手，这本书都是绝佳的学习指南。 -免费网络模拟器 -海量复习题和模拟题,人民邮电出版社,¥98.80,683条评论,width: 90%;

何昊, /2017-06-01,在这里，有技术大咖面试笔试经验与技巧的提炼与总结； 在这里，有各大IT名企高频的面试笔试真题； 在这里，有作者团队庖丁解牛式的解析与答案。 本书覆盖了近三年程序员面试笔试中超过98%的高频知识点。当你细细品读完本书后，各类企业的offer将任由你挑选。一书在手，工作不愁。,机械工业出版社,¥55.90,36条评论,width: 100%;

鲍姆, /2013-02-01,,吉林出版集团有限责任公司,¥15.00,89条评论,width: 100%;

马继军, /2014-03-01,导语_点评_推荐词,清华大学出版社,¥56.20,196条评论,width: 90%;

丁宝康, /2006-04-01,,清华大学出版社,¥50.70,916条评论,width: 90%;

全国计算机专业技术资格考试办公室, /2014-09-01,,清华大学出版社,¥31.20,377条评论,width: 100%;

崔清民, /2017-04-01,,电子科技大学出版社,¥14.20,320条评论,width: 90%;

全国计算机专业技术资格办公室, /2013-08-01,,清华大学出版社,¥8.00,505条评论,width: 90%;

黄智伟, /2016-09-01,,北京航空航天大学出版社,¥54.30,134条评论,width: 100%;

严体华, /2011-09-01,《网络管理员教程》以适应网络管理员级别的考试大纲要求，编者在撰写本书时紧扣《网络管理员考试大纲》，对考生需掌握的内容进行了全面、深入阐述。全书共分8章，对计算机网络基本概念、互联网及其应用、局域网技术与综合布线、网络操作系统、应用服务器配置、Web网站建设、网络安全和网络管理进行了系统讲解。需要指出的是，计算机网络管理既具有较强的理论性，又是一门实践性很强的实用技术。所以，希望读者在学习过程中注意理论与实践相结合。本书是全国计算机技术与软件专业技术资格(水平)考试网络管理员教材，也可作为初级网络管理工程技术人员的参考书。 本书由严体华、张志欣主编，张国鸣主审。,清华大学出版社,¥44.00,864条评论,width: 90%;

全国计算机专业技术资格考试办公室, /2013-08-01,《软件设计师2009至2012年试题分析与解答(全国计算机技术与软件专业技术资格水平考试指定用书)》由全国计算机专业技术资格考试办公室主编。 软件设计师级考试是全国计算机技术与软件专业技术资格(水平)考试的中级职称考试，是历年各级考试报名中**的热点之一。本书汇集了2009上半年到2012下半年的所有试题和权威的解析，参加考试的考生，认真读懂本书的内容后，将会更加了解考题的思路，对提升自己考试通过率的信心会有极大的帮助。,清华大学出版社,¥41.60,1262条评论,width: 90%;

李千目, /2011-04-01,李千目、徐建、高洁主编的《软件设计师考试同步辅导--考点串讲真题详解与强化训练(第2版全国计算机技术与软件专业技术资格水平考试参考用书)》具有如下特色。 （1）全面揭示命题特点。通过分析研究*近几年考题，统计出各章所占的分值和考点的分布情况，引导考生把握命题规律。 （2）突出严谨性与实用性。按照2009年考试大纲和《软件设计师教程（第三版）（修订版）》编写，结构与官方教程同步，内容严谨，应试导向准确。 （3）考点浓缩，重点突出。精心筛选考点，突出重点与难点，针对性强。同时对于考试中出现的而指定教材没有阐述的知识点进行了必要的补充。 （4）例题典型，分析透彻。所选例题出自**真题，内容权威，例题分析细致深入，解答准确完整，以帮助考生增强解题能力，突出实用性。 （5）习题丰富，附有答案。每章提供了一定数,清华大学出版社,¥46.00,859条评论,width: 90%;

韦普, /2014-06-01,,清华大学出版社,¥52.60,119条评论,width: 100%;

全国计算机等级考试命题研究中心, /2015-01-01,1.内容涵盖全面，包括二级MS Office的考点以及套题等，真正贯彻“一本通”的理念。 2.光盘中提供上机模拟系统，提供评分、错题分析等功能 3.分析、总结了上机试题的命题规律、考点，能帮助考生快速掌握上机考试的解题方法。这是其他同类书中所欠缺的。 4.命 中 率100% ： 与选择题真考题库同步更新，完全覆盖考试要点 5. 模拟考场：真考环境+智能评分，带您提前进入考场 6. 名师解析：本书的所有试题答案及解析均有名师编写，权威可信,人民邮电出版社,¥26.10,1437条评论,width: 90%;

刘欣苗, /2015-01-01,"本图书详细讲解公共基础知识 , 是每门考试的基础 . 1.知识点直击真考 深入分析和研究历年考试真题，结合**考试大纲和无纸化考试的命题规律，知识点的安排完全依据真考考点，并将典型真考试题作为例题讲解，使考生在初学时就能掌握知识点的考试形式。 2 后题查缺补漏 为巩固考生对重要知识点的把握，本书每章均配有课后习题。习题均出自无纸化真考题库，具有典型性和很强的针对性。 3 助式全程服务 虎奔培训、虎奔官网、手机软件、YY讲座、虎奔网校、免费答疑热线、专业QQ群等互动平台，随时为考生答疑解惑；考前一周冲刺专题，还可以通过虎奔软件自动获取考前预测试卷；考后**时间点评专题，帮助考生提前预测考试成绩。 2016 计算机等级考试图书推荐 2016 年全国计算机等 级 考 试无纸化真考题 库",清华大学出版社,¥17.60,22条评论,width: 100%;

王宏华, /2011-04-01,,清华大学出版社,¥43.70,364条评论,width: 90%;

夏妍, /2014-06-01,,电子科技大学出版社,¥13.40,47条评论,width: 100%;

全国计算机专业技术资格考试办公室, /2014-09-01,,清华大学出版社,¥44.00,263条评论,width: 100%;

