author,date,introduce,location,price,review,star
维德拉, /2015-10-01,绝大多数应用程序的核心都有一个虚拟交换机，用于在服务器、程序和服务之间快速传递消息。RabbitMQ是一个高效且易于部署的消息队列服务器，它可以轻而易举地处理各种情形下的消息通信，不论是网络初创公司还是大型企业系统。 本书能够教会你如何使用RabbitMQ消息通信服务器，构建和管理用不同语言编写的可伸缩应用。这很容易上手。你将学习消息队列的工作原理以及RabbitMQ是如何适用的。然后，你将通过许多案例来探索实践当中的可扩展性和互操作性问题。*后，你将学习如何将Rabbit打造成一部运作良好的机器，以应对24 7 365的无间断工作环境。 本书包以下内容 □ 学习基本消息通信设计模式 □ 使用模式来满足按需扩展 □ 整合PHP编写的前端和用任何语言编写的后端 □ 在30分钟内实现发布/订阅的告警服务 □ 配置RabbitMQ内建集群 □ 监控、管理、扩展,电子工业出版社,¥72.00,1356条评论,width: 90%;

史蒂文斯, /2015-08-01,两卷本的《UNIX网络编程》是已故著名技术作家W. Richard Stevens的传世之作。卷2着重讨论如何让应用程序与在其他机器上的应用程序进行对话。 良好的进程间通信（IPC）机制是提高UNIX程序性能的关键。本书全面深入地讲解了各种进程间通信形式，包括消息传递、同步、共享内存及远程过程调用（RPC）。书中包含了大量经过优化的源代码，帮助读者加深理解。这些源代码可以从本书网站下载。 本书是网络研究和开发人员公认的权威参考书，无论网络编程的初学者还是网络专家都会大受裨益。,人民邮电出版社,¥85.40,1195条评论,width: 100%;

小楼一夜听春语, /2017-05-01,Axure RP 8.0软件，从0 开始操作，从小白到打下扎实基础、有效稳步地提升； 讲解Axure RP 8.0系统全面的知识结构，以及如何使原型开发的思路更加清晰流畅，提高产出效率； 包含实战项目引导，根据产品设计实际工作需求及实现快速完成学习到产出的转化。,人民邮电出版社,¥95.00,1101条评论,width: 90%;

Flavio, /2016-02-25,,机械工业出版社,¥66.20,1257条评论,width: 90%;

胡振波, /2018-06-01,系统介绍RISC-V指令集架构。 结合实际RISC-V开源实例进行教学。 深入剖析RISC-V处理器的微架构以及代码实现。 使读者能够快速掌握并轻松使用RISC-V架构处理器。 通过学习实例蜂鸟E200的Verilog代码，您将能成为一名合格的数字IC设计工程师。通过学习本书推荐的完整开源SoC平台，您也可以快速搭建FPGA原型平台，运行完整的软件实例。,人民邮电出版社,¥95.00,251条评论,width: 100%;

吴浩麟, /2018-01-01,适读人群 ：无论是对 Webpack一无所知的初学者，还是经验丰富的前端工程师，相信都能够通过本书进一步提升对Webpack的理解，并在Web开发中更熟练地运用Webpack。 Webpack凭借其强大的功能与良好的使用体验，已经成为目前非常流行且社区非常活跃的打包工具，是现在进行Web开发必须掌握的技能之一。 本书是国内全面、系统地讲解Webpack的开山作，涵盖了对Webpack入门、配置、实战、优化、原理，以及新版特性的讲解，并结合作者自身的实战经验，介绍了Webpack的使用方法与常见的优化方法，深入讲解了Webpack的原理与架构。 本书作者来自互联网大厂一线，有着全面而扎实的技术体系，以及丰富的实战经验。相信各阶段的Webpack用户都能通过本书得到启发，能快速从Webpack菜鸟变成高手，同时学到很多实战经验和前沿的前端技术。繁体版版权已输出到台湾。,电子工业出版社,¥75.80,427条评论,width: 90%;

王达, /2017-01-01,●权威 享誉国内的*网络实战专家、多届国内IT图书*原创作者、 网管师 认证教材*指定作者王达老师倾心编写 ●系统、专业、深入 本书对体系结构中各层主要功能的实现原理和主要通信协议的工作原理都进行了示例化的细致剖析 ●化繁为简，通俗易懂 为大量晦涩的技术原理配备了令人耳目一新的形象比喻。讲解生动，示例详细，图表直观，让复杂的原理变得通俗易懂。 ●超值 构买本书的读者可专享王达老师配套课程视频2折优惠 ●丰富的教学/自学资源,水利水电出版社,¥77.40,621条评论,width: 90%;

DATA集团, /2017-05-01,网罗硬件、软件、数据分析等必备知识 架构/传感器/原型设计/感测技术/无线通信/网络安全/机器学习/可穿戴设备/机器人 1.各领域知识汇总，硬件和软件工程师必备！ 本书从物联网的基础知识讲起，介绍了硬件工程师、软件工程师乃至数据分析师各自擅长的技术知识，力求让工程师们彼此理解对方领域的知识。 2.专业团对撰写，理论结合实际！ 本书作者团队来自日本IT服务领域领军企业NTT DATA集团。书中以NTT DATA集团实际开发的物联网系统为例，讲解了物联网服务的开发要点、应用窍门等。 3.图文并茂，清晰易懂，面面俱到！ 以图配文，讲解细致。内容涵盖物联网架构、传感器、感测技术、无线通信、机器学习、可穿戴设备等热点问题，深入浅出，便于理解。,人民邮电出版社,¥40.70,1512条评论,width: 90%;

桑德斯, /2013-03-01,资深计算机安全专家倾心力作； 国内**本，也是**的一本Wireshark图书； 通过示例捕获文件来讲解Wireshark的应用； 黑帽/白帽/灰帽和安全技术从业人员的必读读书；,人民邮电出版社,¥47.00,3046条评论,width: 90%;

Kuntal, /2018-06-01,使用生成模型构建的AI系统可自动地利用源数据进行学习和理解，且无须对数据进行标记。本书将帮助你构建和分析深度学习模型并将其应用于现实问题，从多个数据集（主要集中于图像领域）来开发智能和具有创造力的应用。本书从生成模型的基础开始，带你了解生成对抗网络及其构建模块背后的理论。通过使用TensorFlow、Keras和PyTorch等库，你可以利用GAN来克服文本到图像合成的问题。在处理大型数据集时，将风格从一个域传递到另一个域会变得令人头痛。本书将使用真实世界的例子来展示如何克服这一困难。本书将帮助你理解并构建生成对抗网络模型，并在生产环境中有效、准确地使用它们。 通过本书你将会： ◎了解深度学习的基础知识，以及判别模型和生成模型之间的区别 ◎利用基于生成对抗网络（GAN）和真实世界的数据集构建半监督学习模型来生成图,电子工业出版社,¥62.40,40条评论,width: 100%;

江林华, /2018-03-01,,电子工业出版社,¥55.70,117条评论,width: 100%;

全国计算机专业技术资格考试办公室, /2017-11-01,历年试题分析与解答是理解考试大纲*有效、*体的途径。? 本书由全国计算机专业技术资格考试办公室汇集了网络工程师2009至2015年的试题分析与解答，便于考生测试自己水平，发现弱点，并进行有针对性的学习。,清华大学出版社,¥76.60,310条评论,width: 100%;

朱仕耿, /2017-09-01,1.针对HCNP级别的每项网络技术知识做单独、细致的讲解，易于学习且可读性强。 2.详细讲述每个技术的来龙去脉以及各个技术解决方案中相关的联系，让读者知其然，也知其所以然。 3.以典型企业网络为模型，细致介绍每种网络技术的原理及应用。 4.每个章节都附有练习题、思考题以及答案，供读者对技术问题加深思考，总结回顾。 5.本书为华为官方出版的认证培训实验教材。,人民邮电出版社,¥133.40,404条评论,width: 90%;

乔治, /2013-10-01,Apache HBase项目管理委员会主席Michael Stack作序推荐。 作者Lars George是HBase Committer，HBase文档的主要贡献者，Cloudera公司解决方案架构师，主要为Hadoop和HBase提供技术支持、咨询和培训工作。 这是一本介绍HBase内部机制的书，是*权威的HBase开发指南。,人民邮电出版社,¥85.40,2091条评论,width: 90%;

宋天龙, /2017-12-05,（1）国内资深一线数据分析专家撰写，黄成明、宋星、田雪峰、宫鑫、王晓东等10余位互联网大咖和多个数据科学相关组织联合推荐 （2）50个数据工作流知识点，14个数据分析和挖掘主题，8个综合性运营案例，涵盖会员、商品、流量、内容4大数据化运营主题，360 把脉运营问题并贴合数据场景落地,机械工业出版社,¥95.00,418条评论,width: 100%;

方国平, /2017-10-01,*美工畅销书全新升级！ 拥有多年一线实战经验的知名讲师倾情奉献！ 从新手美工角度出发，用通俗易懂的语言文字，为读者提供有效的方法、技巧，以及有益的经验，对店铺装修进行基础知识的快速辅导，并逐步进入实战应用的深入讲解。 本书还附赠同步多媒体教学视频，包括50多个案例的全程制作细节与注意事项的视频讲解，将重点知识与商业案例完美结合，并提供全书所有案例的配套素材与源文件。读者可以更好、更快地学习*店铺装修，循序渐进，点滴积累，快速进步！,电子工业出版社,¥85.40,86条评论,width: 100%;

闫健勇, /2018-08-01,近年来， Kubernetes 的版本和社区均发生了翻天覆地的变化， Kubernetes 也已成为容器集群管理的事实标准，本书作者团队紧紧抓住其中的机遇，适时出版了《 Kubernetes 权威指南：从 Docker 到 Kubernetes 实践全接触》的第 1 版、第 2 版和纪念版，这些书均记录了 Kubernetes 发展历程中各里程碑版本的核心思想，可帮助我们开启全面了解和掌握 Kubernetes 的大门，当然，该书还会持续更新，为我们呈现更新的版本及更优化的内容。 《 Kubernetes 权威指南：企业级容器云实战》则通过全新的视角，针对容器云领域现下的热点和技术难点，给出了基于 Kubernetes 的企业级容器云落地指南，为企业传统 IT 转型和业务上云提供助力。三年磨一剑，该书内容直击现下容器云领域的技术热点和难点，可作为企业级容器云落地实操手册，帮助容器云领域的相关人士制胜风口浪尖,电子工业出版社,¥61.40,0条评论,width: 0%;

小贤, /2016-12-20,（1）5大运营主题、40余种运营工具、50余种方法和技巧、100余个真实案例，迅速帮助运营新人掌握全套实操技能和构建完整运营体系； （2）百度贴吧和小红书运营实操经验总结与复盘，从互联网巨头到创业公司，从亿级用户成熟产品到零用户新产品，多维度、多视角总结运营方法论 。,机械工业出版社,¥66.20,1778条评论,width: 90%;

华为技术有限公司, /2015-05-01,《HCNA网络技术学习指南》是一本华为HCNA认证的学习指导用书，旨在帮助读者朋友们学习并理解HCNA网络技术原理知识中的要点和难点。《HCNA网络技术学习指南》特点如下： 1.针对HCNA级别的每项网络技术知识做单独、细致的讲解，易于学习且可读性强； 2.详细讲述每个技术的来龙去脉，以及各个技术解决方案中相关的联系，让读者知其然，也知其所以然； 3.以典型企业网络为模型，细致介绍每种网络技术的原理及应用； 4.每个章节都附有练习题、思考题及其答案，使读者对技术问题加深思考，及时总结回顾； 5.本书是市场上**本官方华为认证培训理论教材。,人民邮电出版社,¥56.60,1452条评论,width: 90%;

谢希仁, /2017-07-01,,电子工业出版社,¥31.30,770条评论,width: 90%;

华为技术有限公司, /2017-09-01,1．针对HCNA级别的每项网络技术知识做单独、细致地讲解，易于学习且可读性强； 2．针对每项技术的特点来量身设计基于企业的应用场景，适用性强； 3．以需求为导向，发现问题 解决问题的思路贯穿整体实验，逻辑思维性强； 4．本书后附有命令索引列表，方便查阅命令的含义及使用，实用性强； 5．本书结合华为eNSP模拟器进行学习和实验，能够帮助读者快速深入学习华为网络技术；,人民邮电出版社,¥85.40,263条评论,width: 90%;

崔北亮, /2017-12-01,传道 讲授网络管理的理论 授业 分享提升技能的方法 解惑 探索解决问题的关键 20年zi深网络管理员详细剖析网络管理核心技术 65个经典实验全面提升网络管理实战技能 4大讨论主题全面涵盖网络基础、服务器架设和管理、路由和交换、高级应用与故障排除 畅销10余年，被众多院校和培训机构选作网络管理课程 内容全新升级，适用于Windows 10和Windows Server 2016 本书源自作者近20年网络管理从业经历的经验总结，并在其中巧妙融合了作者多年的培训经验，旨在打造一本即有利于帮助读者夯实理论基础，又能切实提高其动手能力的实用类网络管理教程。 本书深入浅出地讲解了网络管理所涉及的理论知识，分享了提升网络管理水平的技巧和方法，并通过贯穿于全书的65个经典实验帮助读者将理论知识上升到实战水平，实现从理性到感性、从抽象到具体的知识转化。对于打算,人民邮电出版社,¥95.00,180条评论,width: 100%;

王春海, /2018-04-01,本书以vSphere 6.5.0版本为基准，对VMware虚拟化数据中心的规划、硬件选型、常用服务器RAID配置、存储配置，以及VMware虚拟化产品的安装、从物理机到虚拟机的迁移（P2V与V2V）、虚拟机的备份与恢复、vSphere的运维管理等内容进行了详细介绍。同时，本书还对VMware超融合架构VMware vSAN进行了深入介绍，并对虚拟化项目中碰到的一些故障简单说明，给出了解决方法。 全书采用 Step By Step 的教学方法，介绍了大量先进的虚拟化应用技术，步骤清晰、讲解细致，非常容易学习和快速掌握，既可以供虚拟机技术爱好者、政府信息中心技术人员、企业和网站的网络管理员、计算机安装及维护人员、软件测试和开发人员、高校师生等参考，也可以作为培训机构的教学用书。 针对读者在实施虚拟化过程中碰到的难点、热点等具体问题，作者还将通过博客、QQ与读者交流互动。希望通过,人民邮电出版社,¥113.30,186条评论,width: 100%;

, /2014-10-01,作为网络工程师的你，想摆脱给别人留下的木讷、沉闷、呆板、不善言谈 的印象么？作为高校伟大人民教师的你，想在枯燥乏味的课堂中添加一些乐趣，换回学生的注意力么？作为公司IT部门的老好人，想在给美女同事露一手的同时，并通过渊博的学识来征服她们么？ 如果以上答案都为Yes，那么本书是你的*读物，这本有史以来*NB的IT技术图书可以解决上述的所有问题。本书广度与深度齐备，诙谐幽默的文笔背后是作者多年以来的技术积淀的厚积薄发。 另外，与其他图书*的不同是，本书不务虚，不注水，无阅读尿点，字字珠玑，页页干货，篇篇精华，而这一切，均以给读者提供*阅读体验为出发点和宗旨。 *后，也是*重要的，在掌握了本书的内容之后，您可以自信地去要求领导加薪啦：）,人民邮电出版社,¥37.40,1631条评论,width: 90%;

林沛满, /2016-02-01,作为网络工程师的你，想摆脱给别人留下的木讷、沉闷、呆板、不善言谈……的印象么？作为高校伟大人民教师的你，想在枯燥乏味的课堂中添加一些乐趣，换回学生的注意力么？作为公司IT部门的老好人，想在给美女同事露一手的同时，并通过渊博的学识来征服她们么？ 如果以上答案都为Yes，那么《Wireshark网络分析的艺术》是你的读物，这本诙谐幽默轻松易读……的IT技术图书可以解决上述的所有问题。《Wireshark网络分析的艺术》广度与深度齐备，诙谐幽默的文笔背后是作者多年以来的技术积淀的厚积薄发。 另外，《Wireshark网络分析的艺术》不同于其他枯燥的技术类图书，《Wireshark网络分析的艺术》不务虚，不注水，无阅读尿点，页页干货，篇篇精华，而这一切，均以给读者提供阅读体验为出发点和宗旨。,人民邮电出版社,¥43.20,796条评论,width: 90%;

金江军, /2017-11-01,我国已进入信息社会和 互联网 时代，以物联网、云计算、移动互联网和大数据为代表的新一代信息技术与我们的社会经济生活（尤其是城市建设）密切相关，由此国家新近出台了一些列智慧城市的相关政策 打造智慧城市 已然成为城市发展和治理的潮流。那么，什么是智慧城市？如何建设智慧城市？智慧城市国家政策如何？有没有智慧城市建设的优秀案例可借鉴？这正是本书要回答的问题。,电子工业出版社,¥65.30,213条评论,width: 100%;

王达, /2014-01-01,推荐组合购买： HCNA网络技术实验指南 华为路由器学习指南 华为交换机学习指南是“华为认证培训系列丛书”，有一定的品牌的影响力，对图书销售有一定的推动作用； 华为交换机学习指南内容经过了华为公司的严格审核，具有相当的权威性； 华为交换机学习指南内容非常丰富、实用，条理清晰，可读性和经验性也非常强，读者通过这一本书就可以很全面地了解华为S系列交换机的各功能配置与管理方法，并通过大量的配置示例可方便应用到自己的企业网络中。,人民邮电出版社,¥122.90,1299条评论,width: 90%;

周俊鹏, /2018-01-01,1.本书由周爱民老师倾情作序，美团技术总监赵强、搜狐高级技术经理邵充、Facebook软件工程师邓凌飞、ofo前端架构师代学辉联袂力荐。 2.本书系统、全面地介绍了前端工程体系的各个环节，包括设计要点和实践经验。全书分为7章，分别包括绪论、脚手架、构建、本地开发服务器、部署、工作流、前端工程化的未来。 3.本书以本地工具链形态的前端工程化方案Boi为例，以Yeoman为内核的脚手架、以Express承载本地服务器、以webpack为内核的构建系统、基于SFTP协议的远程部署功能，这个方案的很多理念可以作为论证本书观点的参考。 4.前端工程化现在正处于不断探索的初级阶段，这本书提供了大量的前端工程师可借鉴、参考并投之于生产实作的实践，适合前端工程师进阶学习和参考。,电子工业出版社,¥66.20,387条评论,width: 70%;

苗泽, /2013-10-01,《Nginx高性能Web服务器详解》特别适合于希望了解和掌握Nginx服务器应用技术和实现技术的广大教师、学生和电脑爱好者阅读，对使用Nginx服务器搭建Web服务器架构或进行网络服务器应用开发的技术人员尤其具有重要的阅读和参考价值。,电子工业出版社,¥46.60,1717条评论,width: 90%;

史蒂文斯, /2000-09-01,本书同样采用了大量的实例和实现细节，并参考引用了卷2中的大量源程序。本书适用于希望理解TCP/IP如何工作的人，包括编写网络应用程序的程序员以及利用TCP/IP维护计算机网络的系统管理员。本书的特点是内容丰富，概念清楚且准确，讲解详细，例子很多。作者在书中举出的所有例子均在作者安装的计算机网络上经过实际验证。在本书的*后，作者给出了许多经典的参考文献，并一一写出评注。 更多经典图书推荐 《TCP/IP详解卷1：协议》点击进入 《TCP/IP详解，卷2：实现》点击进入 《计算机网络:自顶向下方法(原书第4版)》点击进入 《C++程序设计原理与实践》点击进入 《C++程序设计语言（特别版）十周年中文纪念版》点击进入 《深入理解计算机系统（原书第2版）》点击进入 《算法导论(原书第,机械工业出版社,¥28.30,3668条评论,width: 90%;

赵英杰, /2017-09-01,目前开源硬件及物联网概念是当前社会技术领域的热点，社会需要大量精通技术的工作人员，但社会上的参考书籍却很少。《完美图解物联网技术》系列图书是当前物联网开发技术应用的集大成者，填补了这一空白。本书作者赵元杰是台湾地区畅销书《超图解Arduino实作入门》的作者，《完美图解物联网IoT实操：使用JavaScript，Node.JS，Arduino，Raspberry Pi》为该畅销书的姊妹篇，使用图片注释的方式，精心写作，是同领域的精品。 《完美图解物联网IoT实操：使用JavaScript，Node.JS，Arduino，Raspberry Pi》图文并茂，生动有趣，让软件工程师们快速地进入物联网领域！,电子工业出版社,¥95.00,329条评论,width: 100%;

布兰登·罗德, /2016-09-01,本书采用Python 3，涵盖网络编程所有经典话题，包括网络协议、网络数据及错误、电子邮件、服务器架构，以及HTTP及Web应用程序，对新的SSL支持、异步I/O循环的编写方法、跨站脚本以及跨站请求伪造攻击网站的原理及保护方法等内容也有详尽介绍。 本书既适合想要深入理解使用Python来解决网络相关的问题或是构建网络应用程序的Python程序员，也适合所有Web应用程序开发人员、系统集成者或系统管理员。,人民邮电出版社,¥62.20,435条评论,width: 100%;

Dominique, /2018-01-01,物联网的潜能绝不止于解决特定场景的小问题，而是用务实|结构化的方法论来构建大型系统、实现创新、重建秩序。 对 WoT 及其工具链的深刻理解和良好把握，让你得以用成熟的万维网协议建立更大、更智能、更简单的万维物联网。 IoT 离不开更大图景及完整生态，作者要用超前视野和大局观，解决无数工具|标准|协议及云服务构成的高度碎片化。 易读到物联网新手可按图索骥建立一个完整的端到端物联网；深刻到创建完所有元素后你已成为熟练的物联网开发者。,电子工业出版社,¥85.40,137条评论,width: 100%;

米切尔, /2016-03-01,网络上的数据量越来越大，单靠浏览网页获取信息越来越困难，如何有效地提取并利用信息已成为一个巨大的挑战。本书采用简洁强大的Python语言，全面介绍网络数据采集技术，教你从不同形式的网络资源中自由地获取数据。你将学会如何使用Python脚本和网络API一次性采集并处理成千上万个网页上的数据。本书适合熟悉Python的程序员、安全专业人士、网络管理员阅读。书中不仅介绍了网络数据采集的基本原理，还深入探讨了更高级的主题，比如分析原始数据、用网络爬虫测试网站等。此外，书中还提供了详细的代码示例，以帮助你更好地理解书中的内容。,人民邮电出版社,¥40.70,2615条评论,width: 90%;

华为技术有限公司, /2017-08-01,1．针对HCNA级别的每项网络技术知识做单独、细致的讲解，易于学习且可读性强； 2．针对每项技术的特点来量身设计基于企业的应用场景，适用性强； 3．以需求为导向，发现问题 解决问题的思路贯穿整体实验，逻辑思维性强； 4．本书后附有命令索引列表，方便查阅命令的含义及使用，实用性强； 5．本书结合华为eNSP模拟器进行学习和实验，能够帮助读者快速深入学习华为网络技术； 6．本书为市场上第1本华为官方出版的认证培训实验教材。,人民邮电出版社,¥73.00,357条评论,width: 100%;

多伊尔, /2006-12-01,"推荐购买套装： TCP/IP路由技术(**卷)(第二版) TCP/IP路由技术(第二卷)(套装共2册)(超值附赠YesLab实验室网络技术培训视频光盘1张) 路由技术即使在*小的数据通信网络中也是基本的要素。在某种程度上，路由技术和路由器的配置是相当简单的。但是当互联网络的规模越来越人，并且越来越复杂的时候，路山选择问题就变得比较突出和难以控制了。或许，有点不恰当地说，作为一名网络系统顾问，我应该感谢当前出现的大规模路由技术难题，这些问题给了我谋生的手段。假设没有它们，""你何以为生?""这句习语町能就会不幸地成为我每天生活词汇的一部分了。Cisco认证互联网络专家(CCIE)在大型互联网络的设计、故障排除和管理能力方面得到广泛的认同。 本书由浅入深地详细阐述了各种常用的IP内部路由选择协议，包括RIP、RIPv2、EIGRP、OSPFv2、OSPFv3以及IS-IS协议。",人民邮电出版社,¥95.00,3418条评论,width: 90%;

牛建兵, /2017-09-01,本 书 特 色1.内容全面、详略得当本书涵盖了微信小程序从产品到运营再到推广等各个方面的内容，包括小程序产生的背景、遇到的问题、设计小程序时需要注意的事项；小程序项目如何运营和推广，如何更好地进行融资。并且根据侧重点的不同，对小程序进行不同程度的介绍，使其内容详略得当。2. 案例丰富，有利于读者理解理论内容本书不仅有理论性知识介绍，还会配合具体案例进行讲解，通过案例分析，可以把一些专业性比较强的知识点和难理解的知识点，更加清楚明白地展示在读者面前，使读者能够对理论内容有一个更深入的理解。3. 衔接到位，帮助读者学以致用本书在对知识点进行讲解的同时，还配合大量的应用情景，把生活中一些经典的案例情景和讲解的内容结合起来，这样就可以做到理论和实际的衔接到位，让读者在阅读的时候，能够进行轻松的联,清华大学出版社,¥42.10,673条评论,width: 90%;

朱升林, /2015-07-01,骨灰级一线嵌入式专家“五木”呕心力作 基于STM32实战环境，直观感受各层协议在嵌入式设备组网过程中的实际应用，学习TCP/IP不再是纸上淡兵 实用的STM32学习资料，**鲜的实战例程，轻松诙谐，简单直白 从协议栈原理及使用方法，到编程框架，讲解透彻 从性能与稳定性测试，到问题定位与调试，干货多多,水利水电出版社,¥53.70,556条评论,width: 90%;

