author,date,introduce,location,price,review,star
宋立桓, /2018-08-01,Power BI是微软于2016年发布的又一shen器，它是一套商业分析工具，拥有强大的数据分析和可视化能力，可连接数百个数据源、简化数据准备并提供即时分析，生成美观的报表并进行发布，供企业、组织、个人在Web和移动设备等多个平台上使用。 本书由微软zi深工程师编著，内容全面，讲解详细，面向企业实战应用；随书提供案例资源文件供下载，便于读者动手实践；可帮助职场人士快速从Excel进阶到Power BI，无需任何复杂的编程，通过本书的学习，读者jiu可以轻松搞定各种酷炫报表，探察数据背后的真相。,人民邮电出版社,¥75.80,3条评论,width: 100%;

Jeff, /2016-04-01,对于软件开发而言，用户故事地图是一个很有价值的工具，但前提是你必须明白它的用途和正确用法。用户故事地图很容易被误解和误用，因此，本书深入解释了如何用它来帮助团队始终聚焦于用户及其需求，而不是热衷并痴迷于单个炫酷的产品特性而迷失方向。 作者Jeff Patton展示了用户故事的种种用法，力求帮助团队在整个开发过程中始终围绕着项目展开更好的互动交流。通过这样的对话，团队*终能对构建怎样的产品及其能够用户带来怎样的价值和体验达成共识。这样的共识是打造一流产品的前提。 俯瞰用户故事地图，通过适当的练习来掌握相关的关键性概念。 领悟故事是如何实际发挥效用的？ 在敏捷和精益项目中，如何从故事中挖掘真正的需求 探究一个故事的生命周期，从各种可能的机会入手，步步深入，发现有价值的需求。 准备故事，关注,清华大学出版社,¥50.70,1163条评论,width: 100%;

冯翔, /2018-06-05,（1）4位作者均为资深区块链技术专家，是区块链领域早期的技术实践者、布道者和创业者，其中2位是Hyperledger项目的核心代码贡献者，其中1位对以太坊的技术原理有非常深入的研究和理解（2）本书得到了超级账本亚太区副总裁Julian Goldon 、ChinaLedger技术委员会主任白硕、MATRIX CEO李庆华、阿希链CTO钱汉涛、元界CTO陈浩等多位专家的高度评价和联袂推荐。（3）即便零基础，也能快速掌握Hyperledger Fabric和比特币的基本概念、关键技术、工作原理和应用开发方法。,机械工业出版社,¥75.80,49条评论,width: 0%;

李昕, /2015-03-01,本书基于SPSS的*产品SPSS 22.0版本编写，该版本在界面设置、数据管理、报表和图标、编程能力等方面有很大的改进和提高。本书采用 完全案例 的编写形式，与相关操作技巧结合紧密，与全书设计理念和创作构思相辅相成，专业性、层次性、技巧性等特点的组合搭配，使该书的实用价值达到了一个很高的层次。,电子工业出版社,¥75.80,2091条评论,width: 90%;

王鹰宇, /2018-07-02,1.Abaqus原版用户手册的中文版 2.包含Abaqus材料库各种材料属性、本构方程 3.获得合理材料模型的必备工具,机械工业出版社,¥119.50,7条评论,width: 100%;

亿瑞设计, /2017-10-01,画卷 丛书系清华社 视频大讲堂 重点大系之一。该大系包括多个子系列，每个子系列的图书在其同品种的图书中销售名列前茅，其中： 4个品种荣获 全行业优秀畅销品种 1个品种荣获2012年清华大学出版社 专业畅销书 一等奖 绝大多数品种在 全国计算机零售图书排行榜 同品种排行中名列前茅 截至目前该大系累计销售超过55万册 该大系已成为近年来清华社计算机专业基础类零售图书畅销品牌之一 画卷 系列作为清华社 视频大讲堂 大系的子系列之一，继承和创新了清华社 视频大讲堂 大系的编写模式、写作风格和优良品质。本书的特色还有： 244节大型高清同步视频演示讲解，可反复观摩，让学习更为快捷、高效 61个中小精彩实例，通过实例学习更深入，更有趣 17个综合案例，积累项目经验 21类经,清华大学出版社,¥92.90,252条评论,width: 90%;

朱莉·德克森, /2016-08-02,教学设计领域的革命性著作和典范，从认知学的角度科学地阐述了如何才能设计出良好的教学方式与方法，为学习者提供良好的学习体验 如果你想成为一位优秀的老师、培训教师、咨询顾问、教练、演讲嘉宾、领导者 本书绝不容错过 如果你曾经在一个无聊冗长的讲座中昏昏欲睡，在烦琐沉闷的网络学习过程中使用快进，你可能就会体会到：创建一个良好的学习体验，似乎并没有想象中那么简单。不只是教师或是培训师，很多人都有可能接触到教学环节，即使这可能并不是我们日常工作的一部分。但是你可能需要进行演讲、撰写说明文件，或是给听众讲解你的产品和服务。即使你对即将进行的主题了解透彻熟稔于心，但是你仍需了解的是，通过何种途径可以将这些知识或信息，准确有效且顺畅地传播给他人。 在本书中，你会了解到如何利用注意力、记忆力,机械工业出版社,¥75.80,1047条评论,width: 100%;

刘鸣, /2011-02-01,,人民卫生出版社,¥38.40,2633条评论,width: 90%;

何宾, /2016-06-01,知识全面 本书内容涵盖ARM Cortex-A9双核处理器的架构、汇编指令集、片上存储器系统、GPIO、中断、定时器、DMA和外设等关键知识点。以Vivado 2015.4集成开发工具为设计平台，全面系统地说明了在Xilinx Zynq-7000 SoC平台上实现嵌入式系统设计的方法，对裸机环境和Linux环境下的嵌入式实现流程进行了详细的说明。此外，在本书中还引入Xilinx的HLS高层次综合工具，说明在片内硬件中使用C语言建模复杂算法的方法 内容先进 在编写本书内容时，参考了ARM公司大学计划提供的Cortex-A9单核/双核处理器的*教学资料，以及Xilinx公司大学计划提供的Zynq-7000 SoC嵌入式设计教学资料，力图全面反映全球新的嵌入式系统设计理论和实现方法。 实例丰富 通过大量的设计实例，以Xilinx公司Vivado 2015.4集成开发环境为平台，基于XC7Z020 SoC器件，详细说明Cortex-A9嵌入式系统的设计和实现方法,电子工业出版社,¥122.90,489条评论,width: 90%;

文洋, /2010-06-01,上海、江苏软件行业协会，SAP认证全球财务咨询顾问鼎力推荐 6个核心模块的深入解析 50个疑难解答和实战技巧 355个配置操作贯穿SAP系统的实战应用 196分钟视频讲解和操作说明,人民邮电出版社,¥66.20,3037条评论,width: 80%;

CAE技术联盟, /2017-10-01,本书实例、案例丰富，助你身经百战；经验、技巧汇萃，由一线设计师亲自传授工作经验；速查、速练、速用，千余资源免费赠送，力求在较短的时间让您高效、快速、深入掌握abaqus。1．视频演示：14节配套自学视频，250分钟全程实例操作演示，让学习效率更高！2．典型实例：14个经典中小型实例、实践，实战才是硬道理！3．超值赠送：15个综合分析实战案例（涵盖ANSYS、Patran与Nastran）及其配套的源文件和视频演示，长达200分钟。,清华大学出版社,¥60.00,244条评论,width: 90%;

张帆, /2018-07-31,,机械工业出版社,¥85.40,2条评论,width: 10%;

美智讯, /2018-06-01,适读人群 ：本书适合企业中从事数据分析岗位1～3年的职场人员作为自学教程，也适合作为大中专院校相关专?业的教学参考书，也适合社会上的商业分析类培训机构作为教材使用。 众所周知，在2018 Gartner 分析和商业智能魔力象限 报告中，Tableau连续六年荣获 领导者 称号，并被评为直观交互式可视化分析的黄金标准。 《Tableau商业分析从新手到高手》尽量还原了一些现实商业分析场景，展现了在这些场景下如何结合数据和?Tableau的可视化技术，对多种商业问题进行探索和解答。希望通过这样的方式让读者更容?易学会使用Tableau，快速成为一名合格的分析师，而非软件操作匠人。,电子工业出版社,¥75.80,80条评论,width: 90%;

姚仁捷, /2016-08-01,★国内超大规模Zabbix集群负责人力作 ★全面讲解Zabbix配置应用，深入剖析Zabbix内部原理 ★用真实工作需求驱动，以实践案例指引，助您监控利器出鞘 ★适合真正想研究Zabbix的读者阅读,电子工业出版社,¥75.80,421条评论,width: 90%;

郑明华, /2013-05-01,,人民卫生出版社,¥31.70,3005条评论,width: 90%;

美智讯, /2018-06-01,本书是 《触手可及的大数据分析工具 Tableau 案例集》的升级版。 使用了目前新的版本 Tableau Desktop ， 重新做了分析过程的截图，而且按照高校的教学目标，进行了案例的广度与深度搭配，作者们习惯将这本《 Tableau 商业分析一点通》简称为高校版。 书中案例部分选自 Tableau 原厂的演示数据，绝大多数案例由国内的真实案例修改而成。由于书中案例均采用新版本完成，旧版本软件无法打开时，请先下载新版本。,电子工业出版社,¥66.20,4条评论,width: 100%;

周俊, /2017-03-01,使用SPSS分析调查问卷常见于各类学术研究、论文写作、企业市场调研和各类调查报告等，本书侧重于学术研究中的SPSS调查问卷数据分析的使用指导，适合高等院校的本科生、研究生，企事业单位使用问卷进行调研的相关从业人员，同时也适合从事问卷分析工作的相关读者学习参考。,电子工业出版社,¥56.60,644条评论,width: 90%;

John, /2016-10-01,通过本书你将学到以下内容。 学习如何安装、配置和安全加固你的Jenkins服务器 组织管理和监控通用的构建作业 集成自动化测试来验证构建，并建立代码质量报告 建立有效的团队通知策略和技术 配置构建管道、参数化的作业、矩阵构建和其他高级作业 管理多个Jenkins服务器来运行分布式构建 完成自动化部署和持续交付,电子工业出版社,¥85.40,1211条评论,width: 90%;

汪海波, /2013-01-01,实例全面，不仅介绍了常用的统计分析方法，也仔细阐述了多元统计分析方法及其应用，入方差分析、生存分析等,人民邮电出版社,¥72.00,3774条评论,width: 90%;

飞龙, /2017-04-01,专为Minecraft建筑爱好者们量身定制，全书所搭建的建筑风格多位古典建筑，更符合国内玩家的口味。全书从易到难，包含小型、中型和大型建筑的详细搭建步骤，并对各种建筑内部的装潢也进行了介绍。初级玩家在本书的帮助下可迅速变为建筑达人，随心所欲地实现自己的创意。,人民邮电出版社,¥47.00,904条评论,width: 100%;

卓金武, /2018-07-11,,北京航空航天大学出版社,¥45.80,1条评论,width: 100%;

夏坤庄, /2015-01-01,《深入解析SAS：数据处理、分析优化与商业应用》 SAS软件研究开发（北京）有限公司资深技术人员经验结晶，SAP大中国区商业创新首席架构师鲁百年强烈推荐。 实战性强，结合商业案例细致呈现SAS的优化建模方法，深入讲解SAS数据处理、统计分析及时间序列，涵盖引领大数据潮流的SAS高性能分析，以及智能分析平台、解决方案、平台的安全性与高可用性等重要领域。 更多精彩，点击进入华章品牌店查阅,机械工业出版社,¥95.00,1373条评论,width: 90%;

李鑫, /2016-08-01,完全的功能讲解：全书细致讲解了中文版Revit 2016全部的功能命令，真正做到完全解析、完全自学。 学习与练习结合：本书专门设计了177个技巧与提示、22个技术专题、43个软件常见疑难问答、161个实战练习和3个综合实例，便于读者在较短时间内掌握并巩固中文版Revit 2016的重要命令和主要应用。 视频与图书互补：本书配有一套多媒体视频教学录像，其教学体系与图书基本吻合，内容包括基础功能的讲解，以及部分实战案例的操作，视频分为21节，共140集，读者可以把视频与图书结合起来学习，效果会更佳。 超值的学习套餐：将近400页的学习资料、177个技巧与提示、22个技术专题、43个软件常见疑难问答、161个实战练习、3个综合实例和140集多媒体教学录像，海量的学习资料，当之无愧的超值学习套餐。,人民邮电出版社,¥95.00,1241条评论,width: 90%;

刘硕, /2017-10-01,本书以应用为出发点，详细深入地介绍了Python流行框架Scrapy的核心技术及网络爬虫的开发技巧。本书分为基础篇和高级篇两部分，基础篇重点介绍Scrapy的核心元素，如spider、selector、item、link等；高级篇讲解如登录认证、文件下载、执行JavaScript、动态网页爬取、使用HTTP代理、分布式爬虫的编写等内容。为方便读者快速上手，本书还设计了大量项目案列，包括供练习用的网站的爬取以及如*、知乎、豆瓣、360等网站的爬取。本书很适合有一定Python语言基础，想学习编写复杂网络爬虫的读者使用。此外，书中涉及的关联知识很丰富，可以帮助读者拓展知识面，掌握更多实用技能。,清华大学出版社,¥50.70,346条评论,width: 80%;

武松, /2017-01-01,《SPSS统计分析大全》 累计10次印刷，3万余册，销售雄踞*SPSS类图书榜首 提供16.4小时配套教学视频，赠送17.3小时SAS统计分析教学视频，提供专业教学PPT 一本全面介绍IBM SPSS统计分析软件的宝典秘笈 涵盖SPSS数据管理、基础统计分析和高级统计分析等应用 精讲112个实战案例，带领读者成长为数据分析的高手 《SAS统计分析实用宝典》 累计5次印刷，销售雄踞*SAS类图书前列 160个实例、6个案例、配17.3小时配套教学视频，详细介绍18种常用的统计分析方法，送教学PPT 通过大量实例和应用案例，全面、系统地介绍了SAS 9.2统计分析软软件的常用功能，涉及SAS编程技术与SAS界面操作 实例和案例都经过精挑细选，既注重基础知识和操作过程，又特别注重对输出结果的分析和解读，让读者不仅知其然，还知其所以然,清华大学出版社,¥102.90,498条评论,width: 90%;

戴安娜, /2016-08-01,本书是CCNP ROUTE 300-101的官方学习指南，涵盖了如下内容： 基本路由协议的特性和限制的比较； RIPv2和RIPng； EIGRP在IPv4和IPv6环境下的操作和实施； OSPFv2的实施，以及用于IPv4和IPv6的OSPFv3； 通过路由更新来优化网络性能； 在CEF交换、策略路由和SLA中引入路径控制； 使用单个或冗余ISP连接来解决企业网络Internet连通性问题； BGP术语、概念、操作、配置、验证和排错； 使用认证和推荐的其他方法来保护Cisco路由器的管理平面。 本书是Cisco Press出版的学习指南系列丛书之一，该系列丛书是Cisco授权的学习工具，旨在帮助网络从业人员理解网络概念，为参加CCNP认证考试做好准备。 本书是Cisco授权的CCNP ROUTE 300-101学习指南，详细阐述如何规划、配置、维护和扩展现代的路由网络。 本书以用于连接LAN和WAN的Cisco路由器为基础，讲解了如何选择和实施Cisco IOS服务来构建可扩展的路,人民邮电出版社,¥103.70,262条评论,width: 100%;

张建伟, /2014-03-01,由浅入深，循序渐进：本书以初级和中级读者为对象，首先从Origin使用基础讲起，再辅以Origin在实际工作中的应用案例，帮助读者尽快掌握利用Origin绘制科技图形和进行数据处理的技能。 步骤详尽，内容新颖：本书结合作者多年的Origin使用经验与实际科研工作的应用案例，将Origin软件的使用方法与技巧详细地讲解给读者。讲解步骤详尽、内容新颖，并辅以相应的图片，使读者在阅读时一目了然，从而快速掌握书中所讲内容。 实例典型，轻松易学：通过学习实际案例的具体操作是掌握Origin*好的方式。本书通过综合应用案例，透彻详尽地讲解了Origin在曲线拟合、数字信号处理、峰拟合和光谱分析、统计分析等多个方面的应用。,人民邮电出版社,¥56.60,1040条评论,width: 90%;

余胜威, /2015-01-01,作者8次获得全国数学建模竞赛大奖，4次获得编程竞赛奖 MATLAB中文论坛鼎力支持，提供“在线交流，有问必答”网络互动答疑服务 详解54个工程应用案例、65个算法案例、31种算法应用、21种常用数据处理算法、10种高级数据分析处理算法 全面、系统地介绍了利用MATLAB等工具进行数学建模的知识 结合历年全国大学生数学建模竞赛试题，将建模案例与算法程序结合起来讲解 在案例的分析和计算中巧妙地结合了MATLAB、LINGO和SPSS等工具，并采用不同的算法进行模型求解，达到异曲同工之妙 循序渐进，逐步引导读者深入挖掘实际问题背后的数学问题及求解方法 MATLAB典藏大系（在线交流，有问必答，大量实例，视频教学） 《 MATLAB GUI设计入门与实战 》 《MATLAB应用大全》 《MA,清华大学出版社,¥76.50,835条评论,width: 100%;

CAE技术联盟, /2017-10-01,本书实例、案例丰富，助你身经百战；经验、技巧汇萃，由一线设计师亲自传授工作经验；速查、速练、速用，千余资源免费赠送，力求在较短的时间让您高效、快速、深入掌握solidworks。1．视频演示：47节配套自学视频，430分钟全程实例操作演示，让学习效率更高！2．典型实例：78个经典中小型实例、实践，实战才是硬道理！3．超值赠送：钣金、焊接、平移台、曲面、管道线路5大类，共18个机械设计综合实战案例及其配套的源文件和视频演示，长达230分钟。,清华大学出版社,¥85.80,209条评论,width: 100%;

李波, /2014-09-01,更多精彩：,机械工业出版社,¥60.00,948条评论,width: 90%;

刘江涛, /2017-01-01,从基础角度出发，通过34个课堂练习全面讲解SPSS基本知识以及常见的统计分析功能。 从实用角度出发，通过4个专业统计分析案例详细介绍SPSS在相关行业领域的具体应用。 从读者角度出发，配备资源包括50个统计分析的数据文件以及130分钟的语音视频教学文件。 (配套资源的获取方式：登录清华大学出版社官网http://www.tup.com.cn，搜索本书书号，进入本书详情页面，在 资源下载 \ 网络资源 处下载。),清华大学出版社,¥47.30,428条评论,width: 90%;

廖常初, /2014-01-01,★畅销书作者、著名PLC专家重庆大学廖常初教授作品。 ★本书是普通高等教育“十一五”规划教材。根据编程软件和技术资料的更新，作了全面的修订。 ★配套光盘提供了更新版的编程软件、OPC服务器软件PC Access、指令库和本书作者编写的PLC串口通信调试软件、S7-200和相关产品的用户手册和产品样本，30多个视频教程和40多个例程。 经典推荐： 自动化权威专家廖常初教授合计销量近40万册经典著作合集！ 西门子全集成自动化技术**组合！ 西门子公司官方荣誉推荐！ 《廖常初教授PLC、自动化技术经典合集》（当当网独家赠送价值68元技成培训学习卡！） 更多图书推荐： S7-200 SMART PLC编程及应用（21世纪高等院校电气信息类系列教材） 西门子工业通信网络组态编程与故障诊断 S7-1200 PLC编程及应用 西门子人机界面（触摸屏）组态与应用技术 第2版(含,机械工业出版社,¥38.00,3624条评论,width: 90%;

张文彤, /2013-02-01,全书以IBM SPSS Statistics 20.0和IBM SPSS Modeler 14.1为工具，提供了医疗、金融、保险、汽车、快速消费品、市场研究、互联网等多个行业的数据分析/挖掘案例，基于实战需求，详细讲解整个案例的完整分析过程，并将模型和软件的介绍融于案例讲解之中，使读者在阅读时能突破方法和工具的局限，真正聚集于对数据分析精髓的领悟。本书所附光盘包括案例数据和分析程序/流文件，读者可完整重现全部的分析内容。 本书适合从初学者到专家各个级别的数据分析人员阅读，尤其适合于以下读者群：需要提升实战能力的数据分析专业人员；在市场营销、金融、财务、人力资源管理中需要应用数据分析的人士；从事咨询、科研等工作的专业人士；同时也适合于各专业的本科和研究生作为学习数据分析应用的参考书。,清华大学出版社,¥55.00,4406条评论,width: 90%;

冯国双, /2015-12-01,人人都能看懂的代码和结果 15 年 SAS 经验的通俗演绎 210 分钟高清配套视频讲解,电子工业出版社,¥57.40,1073条评论,width: 100%;

朱林, /2017-01-10,,机械工业出版社,¥75.80,572条评论,width: 80%;

王忠超, /2017-06-05,,机械工业出版社,¥51.50,405条评论,width: 90%;

董超, /2018-07-31,,机械工业出版社,¥75.80,0条评论,width: 0%;

朱忠华, /2017-11-01,,电子工业出版社,¥62.40,192条评论,width: 90%;

米洛万诺维奇, /2015-05-01,本书包含了一系列实用的示例，旨在帮助读者运用Python及其流行的可视化库和数据操作库，牢固地掌握数据可视化的知识。 搭建用于数据可视化的理想的Python环境，熟悉数据导入和数据格式化，掌握和使用正确的数据可视化方法。 本书将为Python程序员拓展数据可视化这一新的知识领域。丰富的代码示例、可视化的图表可以帮助读者更好地理解数据可视化的概念和技术。,人民邮电出版社,¥47.00,876条评论,width: 100%;

向晓汉, /2018-01-01,本书是在总结编者长期的教学经验和工程实践的基础上，联合相关企业人员共同编写而成，内容从西门子WinCC V7.3组态软件的基础和实用出发，详细介绍了西门子WinCC组态软件的基础知识、功能介绍、组态方法以及项目应用，目的使读者通过学习本书内容就能学会西门子WinCC组态软件的应用。本书在编写过程中，将一些生动的操作实例融入到每章中，以提高读者的学习兴趣和效率。本书内容具有以下特点。 (1)内容由浅入深、由基础到应用，理论联系实际，既适合初学者学习使用，也可以供有一定基础的人结合书中大量的实例，深入学习西门子WinCC组态软件的工程应用。 （2）用实例引导读者学习。本书大部分章节都精选了有代表性的案例讲解，例如，用案例说明报警组态的实现的全过程。第4～9、12、13章都有应用实例，这些实例合并在一起，就是一个完整的工,化学工业出版社,¥58.50,198条评论,width: 100%;

冈萨雷斯, /2014-01-01,本书将图像处理基础理论论述与以MATLAB为主要工具的软件实践方法相对照，集成了冈萨雷斯和伍兹所著的《数字图像处理（第三版）》一书中的重要内容和MathWorks 公司的图像处理工具箱，特色在于重点强调了怎样通过开发新代码来增强这些软件工具的功能。全书在介绍MATLAB编程基础知识之后，讲述了图像处理的主要内容，具体包括灰度变换、线性和非线性空间滤波、频率域滤波、图像复原与重建、彩色图像处理、图像压缩、图像分割、区域和边界表示与描述等。 本书根据一般学校的授课侧重进行了适当缩减，以更好地适应教学需求，其中删除了原著中几何变换和图像配准、小波、形态学图像处理等内容，形成了适合本科教学层次的该版本。 本书的主要特色： 1、本书自成体系并以工具书的风格书写 2、开发了100多个图像处理函数，在图像处理工具箱中现有函数的,电子工业出版社,¥49.80,2063条评论,width: 90%;

李文庆, /2015-05-01,本书集合作者多年PCB设计和培训经验，内容严谨，技巧性强。书中内容根据实战案例进行详细的PCB设计操作讲解，杜绝单纯的英文菜单翻译，真正从设计习惯、高效技巧、设计经验等方面讲解Cadence Allegro软件平台。,电子工业出版社,¥75.80,742条评论,width: 100%;

张硕, /2017-02-01,快速入门 编程经验 教学视频，干货多多！,电子工业出版社,¥66.20,640条评论,width: 100%;

刘鸿燕, /2018-01-01,《成品 Premiere Pro CC视频编辑剪辑制作实战从入门到精通》是一本能够帮助读者快速入门并提高实战能力的学习用书，采用完全适合自学的 教程 案例 和 完全案例 两种编写形式，所有例子均精心挑选和制作，将 Premiere Pro CC 2017 枯燥的知识点 融入实例之中，并进行了简要而深刻的说明，兼具技术手册和应用技巧参考手册的特点。 《成品 Premiere Pro CC视频编辑剪辑制作实战从入门到精通》按照软件功能以及实际应用进行划分，每一章的实例在编排上循序渐进。首先讲解了 Premiere Pro CC 2017 的各项功能与操作技巧，包括影视剪辑入门、视频滤镜应用、视频过渡特效、 字幕特效、音频特效、视频合成技巧、影视调色等；还重点讲解了常用插件例如光工厂、皮肤润饰 Beauty Box、特效插件 BCC 10、唱词连拍插件和 NewBlue FX 文字特效插件，并用一个完整的章节详 细讲述了目前在,清华大学出版社,¥68.60,58条评论,width: 100%;

叶向, /2015-04-20,,中国人民大学出版社,¥33.90,448条评论,width: 100%;

Adobe公司, /2014-07-01,● Adobe公司推出的权威经典教程 ● 畅销全球20年的著名品牌图书 ● 在全世界以27种语言火爆发行 ● 以实例引导的正规学习用书 ● 让每位Audition 用户**会学习Adobe 专家的使用技巧 ● 提供完整教学资源：素材文件、复习题及答案,人民邮电出版社,¥47.00,899条评论,width: 90%;

刘金琨, /2016-06-01,,电子工业出版社,¥76.60,868条评论,width: 90%;

马慧慧, /2016-04-01,本书的内容和实例满足金融、经济、生物医疗、卫生保健、社会人文、心理学等多学科的需要，可供高等院校相关专业本科生、研究生以及从事统计分析的研究者参考使用，也可作为Stata软件培训和自学的教材。,电子工业出版社,¥63.40,890条评论,width: 100%;

Lawrence, /2017-05-01,,清华大学出版社,¥68.60,41条评论,width: 90%;

孙姜燕, /2018-06-14,《信息处理技术员教程（第3版）》依据2018年审定通过的信息处理技术员大纲编写，涵盖信息处理技术员（初级）岗位所要求的主要知识及应用技术。通过信息处理技术员考试的考生可以获得由人力资源和社会保障部、工业和信息化部认可的职业资格证书，本考试为初级资格认证。,清华大学出版社,¥74.20,8条评论,width: 100%;

向晓汉, /2015-12-18,本书在编写过程中，将一些生动的操作实例融入其中，以提高读者的学习兴趣。本书具有以下特点。 （1）用实例引导读者学习。该书的大部分章节用精选的例子讲解。例如，用例子说明现场总线通信的实现的全过程； （2）重点的例子都包含软硬件的配置方案图、接线图和程序，而且为确保程序的正确性，程序已经在PLC上运行通过。 （3）对于比较复杂的例子，配有录像。如工业以太网通信的硬件组态较复杂，就配有编者的组态过程的录像，便于读者学习。 （4）该书实用，实例容易被读者进行工程移植。,化学工业出版社,¥49.90,282条评论,width: 100%;

刁彬斌, /2017-11-01,本书特色： 1.快速入门。本书内容专门青少年量身打造，没有不实用的理论知识，保证学完快速上手； 2.案例丰富。本书所选取的制作实例均与日常生活结合紧密，更能吸引读者； 3.全彩印刷。本书采用四色印刷，图片更加生动清晰； 4.配套视频。本书每个制作实例均配有相应的制作视频，动静结合更易学； 5.步步图解。本书所有制作过程一步一步均配有详细的操作图示，初学者跟着做就好。,化学工业出版社,¥32.70,434条评论,width: 100%;

